audio.svg,https://www.svgrepo.com/svg/335022/audio
caption.svg,https://www.svgrepo.com/svg/335034/caption
external.svg,https://www.svgrepo.com/svg/335065/external
globe.svg,https://www.svgrepo.com/svg/335076/globe
image.svg,https://www.svgrepo.com/svg/335090/image
pencil.svg,https://www.svgrepo.com/svg/335131/pencil
video.svg,https://www.svgrepo.com/svg/335202/video-camera
